Fiber_index,ROI1_index,ROI2_index,ROI_Pair_index,ROI_Pair_Fiber,ROI1_Name,ROI2_Name,Net1_Name,Net2_Name,ROIName_Pair,Network_Pair,Orig_index,LowICC,FiberLen,Curvature
176,1,132,1_132,1_132_1,L_V1,L_TE1a,Visual1,Default,L_V1-L_TE1a,Default-Visual1,1_127_1,FALSE,104.2303391,0.0384684
177,1,132,1_132,1_132_2,L_V1,L_TE1a,Visual1,Default,L_V1-L_TE1a,Default-Visual1,1_127_2,FALSE,100.4181061,0.041351009
178,1,132,1_132,1_132_3,L_V1,L_TE1a,Visual1,Default,L_V1-L_TE1a,Default-Visual1,1_127_3,FALSE,98.34101868,0.043292548
179,1,134,1_134,1_134_1,L_V1,L_TE2a,Visual1,Default,L_V1-L_TE2a,Default-Visual1,1_129_1,FALSE,92.2546463,0.040315458
180,1,153,1_153,1_153_1,L_V1,L_VMV1,Visual1,Visual2,L_V1-L_VMV1,Visual1-Visual2,1_148_1,FALSE,23.09370041,0.163486349
181,1,153,1_153,1_153_2,L_V1,L_VMV1,Visual1,Visual2,L_V1-L_VMV1,Visual1-Visual2,1_148_2,FALSE,14.2492733,0.27166884
182,1,153,1_153,1_153_3,L_V1,L_VMV1,Visual1,Visual2,L_V1-L_VMV1,Visual1-Visual2,1_148_3,FALSE,27.45915413,0.143968197
183,1,153,1_153,1_153_4,L_V1,L_VMV1,Visual1,Visual2,L_V1-L_VMV1,Visual1-Visual2,1_148_4,FALSE,18.48494148,0.192507254
184,1,160,1_160,1_160_1,L_V1,L_VMV2,Visual1,Visual2,L_V1-L_VMV2,Visual1-Visual2,1_155_1,FALSE,26.5819931,0.12997127
185,1,172,1_172,1_172_1,L_V1,L_TGv,Visual1,Language,L_V1-L_TGv,Language-Visual1,1_166_1,FALSE,106.4490356,0.034194144
186,1,185,1_185,1_185_1,L_V1,R_V3,Visual1,Visual2,L_V1-R_V3,Visual1-Visual2,1_178_1,FALSE,138.4601135,0.049338399
187,1,361,1_361,1_361_1,L_V1,Thalamus_L,Visual1,Sub,L_V1-Thalamus_L,Sub-Visual1,1_347_1,FALSE,83.14905548,0.048244909
188,1,361,1_361,1_361_2,L_V1,Thalamus_L,Visual1,Sub,L_V1-Thalamus_L,Sub-Visual1,1_347_2,FALSE,70.68281555,0.044442176
189,1,361,1_361,1_361_3,L_V1,Thalamus_L,Visual1,Sub,L_V1-Thalamus_L,Sub-Visual1,1_347_3,FALSE,74.61034393,0.04902497
190,1,361,1_361,1_361_4,L_V1,Thalamus_L,Visual1,Sub,L_V1-Thalamus_L,Sub-Visual1,1_347_4,FALSE,77.83843994,0.047476565
191,1,365,1_365,1_365_1,L_V1,Brainstem,Visual1,Sub,L_V1-Brainstem,Sub-Visual1,1_351_1,TRUE,96.41332245,0.044494971
192,2,138,2_138,2_138_1,L_MST,L_PH,Visual2,Visual2,L_MST-L_PH,Visual2-Visual2,2_133_1,FALSE,17.39740372,0.261702495
193,2,157,2_157,2_157_1,L_MST,L_FST,Visual2,Visual2,L_MST-L_FST,Visual2-Visual2,2_152_1,FALSE,13.47534847,0.312699904
194,3,4,3_4,3_4_1,L_V6,L_V2,Visual2,Visual2,L_V6-L_V2,Visual2-Visual2,3_4_1,FALSE,12.25605202,0.328881483
195,3,4,3_4,3_4_2,L_V6,L_V2,Visual2,Visual2,L_V6-L_V2,Visual2-Visual2,3_4_2,FALSE,35.58410645,0.110973976
196,3,4,3_4,3_4_3,L_V6,L_V2,Visual2,Visual2,L_V6-L_V2,Visual2-Visual2,3_4_3,FALSE,16.27325249,0.240089804
197,3,4,3_4,3_4_4,L_V6,L_V2,Visual2,Visual2,L_V6-L_V2,Visual2-Visual2,3_4_4,FALSE,12.3711834,0.312639678
198,3,4,3_4,3_4_5,L_V6,L_V2,Visual2,Visual2,L_V6-L_V2,Visual2-Visual2,3_4_5,FALSE,22.54106712,0.147347867
199,3,5,3_5,3_5_1,L_V6,L_V3,Visual2,Visual2,L_V6-L_V3,Visual2-Visual2,3_5_1,FALSE,14.29317856,0.23530744
200,3,5,3_5,3_5_2,L_V6,L_V3,Visual2,Visual2,L_V6-L_V3,Visual2-Visual2,3_5_2,FALSE,35.9990654,0.089722211
201,4,5,4_5,4_5_1,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_1,FALSE,21.16741371,0.155546116
202,4,5,4_5,4_5_2,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_2,FALSE,39.09089661,0.059143314
203,4,5,4_5,4_5_3,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_3,FALSE,24.02129936,0.137635605
204,4,5,4_5,4_5_4,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_4,FALSE,32.23835754,0.070728922
205,4,5,4_5,4_5_5,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_5,FALSE,26.80379486,0.124894064
206,4,5,4_5,4_5_6,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_6,FALSE,14.26353836,0.235832634
207,4,5,4_5,4_5_7,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_7,FALSE,12.29115105,0.263827264
208,4,5,4_5,4_5_8,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_8,FALSE,10.27546501,0.375274683
209,4,5,4_5,4_5_9,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_9,FALSE,13.94627953,0.214210373
210,4,5,4_5,4_5_10,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_10,FALSE,20.10814285,0.159699052
211,4,5,4_5,4_5_11,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_11,FALSE,16.84047699,0.236741052
212,4,5,4_5,4_5_12,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_12,FALSE,12.83954048,0.287364105
213,4,5,4_5,4_5_13,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_13,FALSE,10.28938007,0.350001223
214,4,5,4_5,4_5_14,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_14,FALSE,11.94728565,0.264574133
215,4,5,4_5,4_5_15,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_15,FALSE,17.53758812,0.175927186
216,4,5,4_5,4_5_16,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_16,FALSE,19.97320175,0.174265386
217,4,5,4_5,4_5_17,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_17,FALSE,18.10071564,0.26738797
218,4,5,4_5,4_5_18,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_18,FALSE,15.89342785,0.240746523
219,4,5,4_5,4_5_19,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_19,FALSE,33.60024261,0.119329124
220,4,5,4_5,4_5_20,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_20,FALSE,15.48703861,0.19086791
221,4,5,4_5,4_5_21,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_21,FALSE,18.47753143,0.193194694
222,4,5,4_5,4_5_22,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_22,FALSE,13.37018394,0.29770911
223,4,5,4_5,4_5_23,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_23,FALSE,10.05598354,0.305287455
224,4,5,4_5,4_5_24,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_24,TRUE,13.96043682,0.225986699
225,4,5,4_5,4_5_25,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_25,FALSE,19.49746513,0.149988267
226,4,5,4_5,4_5_26,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_26,FALSE,13.86880016,0.264058479
227,4,5,4_5,4_5_27,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_27,FALSE,14.37438393,0.180840672
228,4,5,4_5,4_5_28,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_28,FALSE,12.8028574,0.250206031
229,4,5,4_5,4_5_29,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_29,FALSE,42.3866272,0.085194982
230,4,5,4_5,4_5_30,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_30,FALSE,13.1746788,0.288721501
231,4,5,4_5,4_5_31,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_31,FALSE,13.31046391,0.276583594
232,4,5,4_5,4_5_32,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_32,FALSE,35.23769379,0.076924154
233,4,5,4_5,4_5_33,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_33,FALSE,20.09027481,0.165906128
234,4,5,4_5,4_5_34,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_34,FALSE,12.70375443,0.220188885
235,4,5,4_5,4_5_35,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_35,FALSE,25.63035202,0.118880259
236,4,5,4_5,4_5_36,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_36,FALSE,33.20278931,0.127492964
237,4,5,4_5,4_5_37,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_37,FALSE,18.66501808,0.216605548
238,4,5,4_5,4_5_38,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_38,FALSE,10.45426369,0.328137488
239,4,5,4_5,4_5_39,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_39,FALSE,17.2137928,0.167723481
240,4,5,4_5,4_5_40,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_40,FALSE,13.85072803,0.242289122
241,4,5,4_5,4_5_41,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_41,TRUE,14.87825394,0.213913225
242,4,5,4_5,4_5_42,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_42,FALSE,11.88147068,0.237865875
243,4,5,4_5,4_5_43,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_43,FALSE,18.6915493,0.197774816
244,4,5,4_5,4_5_44,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_44,FALSE,20.72427177,0.132692878
245,4,5,4_5,4_5_45,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_45,FALSE,10.46728325,0.360349035
246,4,5,4_5,4_5_46,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_46,FALSE,15.87875938,0.205232707
247,4,5,4_5,4_5_47,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_47,FALSE,30.39304543,0.072136964
248,4,5,4_5,4_5_48,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_48,FALSE,16.04631615,0.258404337
249,4,5,4_5,4_5_49,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_49,FALSE,20.87901688,0.154049921
250,4,5,4_5,4_5_50,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_50,FALSE,22.60221672,0.137688526
251,4,5,4_5,4_5_51,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_51,FALSE,14.25178242,0.261587842
252,4,5,4_5,4_5_52,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_52,FALSE,7.781824112,0.374950949
253,4,5,4_5,4_5_53,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_53,FALSE,13.30554581,0.241183621
254,4,5,4_5,4_5_54,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_54,FALSE,14.61164474,0.215662232
255,4,5,4_5,4_5_55,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_55,FALSE,20.07547188,0.184386586
256,4,5,4_5,4_5_56,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_56,FALSE,18.34793282,0.18649949
257,4,5,4_5,4_5_57,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_57,FALSE,12.31203175,0.272550353
258,4,5,4_5,4_5_58,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_58,FALSE,14.17648029,0.204611969
259,4,5,4_5,4_5_59,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_59,FALSE,23.02860069,0.142249947
260,4,5,4_5,4_5_60,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_60,TRUE,11.98670483,0.333409462
261,4,5,4_5,4_5_61,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_61,FALSE,16.56516838,0.209660475
262,4,5,4_5,4_5_62,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_62,FALSE,13.12135792,0.217569493
263,4,5,4_5,4_5_63,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_63,FALSE,12.69317436,0.279066659
264,4,5,4_5,4_5_64,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_64,FALSE,17.93941116,0.182805951
265,4,5,4_5,4_5_65,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_65,FALSE,38.07439804,0.093887033
266,4,5,4_5,4_5_66,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_66,FALSE,11.94071198,0.279562618
267,4,5,4_5,4_5_67,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_67,FALSE,24.08757782,0.121784253
268,4,5,4_5,4_5_68,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_68,FALSE,24.02521896,0.108501947
269,4,5,4_5,4_5_69,L_V2,L_V3,Visual2,Visual2,L_V2-L_V3,Visual2-Visual2,4_5_69,FALSE,14.08022976,0.271519189
270,4,6,4_6,4_6_1,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_1,FALSE,16.37766457,0.175610177
271,4,6,4_6,4_6_2,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_2,FALSE,20.48612404,0.192244163
272,4,6,4_6,4_6_3,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_3,FALSE,27.72986221,0.100927287
273,4,6,4_6,4_6_4,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_4,FALSE,19.4354744,0.155437542
274,4,6,4_6,4_6_5,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_5,FALSE,37.12017059,0.062317499
275,4,6,4_6,4_6_6,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_6,FALSE,33.67480469,0.096871813
276,4,6,4_6,4_6_7,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_7,FALSE,13.48858833,0.265241568
277,4,6,4_6,4_6_8,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_8,FALSE,19.0177002,0.205270223
278,4,6,4_6,4_6_9,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_9,FALSE,21.75616264,0.149218661
279,4,6,4_6,4_6_10,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_10,FALSE,23.21196747,0.15954319
280,4,6,4_6,4_6_11,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_11,FALSE,21.49147606,0.126933594
281,4,6,4_6,4_6_12,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_12,FALSE,26.35727692,0.116313647
282,4,6,4_6,4_6_13,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_13,FALSE,18.14503479,0.146582472
283,4,6,4_6,4_6_14,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_14,FALSE,21.77781677,0.180347581
284,4,6,4_6,4_6_15,L_V2,L_V4,Visual2,Visual2,L_V2-L_V4,Visual2-Visual2,4_6_15,FALSE,16.79573441,0.191469685
285,4,13,4_13,4_13_1,L_V2,L_V3A,Visual2,Visual2,L_V2-L_V3A,Visual2-Visual2,4_13_1,FALSE,19.87385178,0.192565772
286,4,13,4_13,4_13_2,L_V2,L_V3A,Visual2,Visual2,L_V2-L_V3A,Visual2-Visual2,4_13_2,FALSE,20.63563538,0.15472467
287,4,13,4_13,4_13_3,L_V2,L_V3A,Visual2,Visual2,L_V2-L_V3A,Visual2-Visual2,4_13_3,FALSE,24.62526703,0.163695084
288,4,13,4_13,4_13_4,L_V2,L_V3A,Visual2,Visual2,L_V2-L_V3A,Visual2-Visual2,4_13_4,FALSE,33.74946976,0.080485503
289,4,13,4_13,4_13_5,L_V2,L_V3A,Visual2,Visual2,L_V2-L_V3A,Visual2-Visual2,4_13_5,FALSE,21.41413116,0.126134287
290,4,13,4_13,4_13_6,L_V2,L_V3A,Visual2,Visual2,L_V2-L_V3A,Visual2-Visual2,4_13_6,FALSE,16.66794395,0.178681817
291,4,13,4_13,4_13_7,L_V2,L_V3A,Visual2,Visual2,L_V2-L_V3A,Visual2-Visual2,4_13_7,FALSE,26.10882378,0.13111763
292,4,13,4_13,4_13_8,L_V2,L_V3A,Visual2,Visual2,L_V2-L_V3A,Visual2-Visual2,4_13_8,FALSE,39.54214478,0.084561959
293,4,21,4_21,4_21_1,L_V2,L_LO2,Visual2,Visual2,L_V2-L_LO2,Visual2-Visual2,4_21_1,FALSE,45.02589417,0.065138805
294,4,21,4_21,4_21_2,L_V2,L_LO2,Visual2,Visual2,L_V2-L_LO2,Visual2-Visual2,4_21_2,FALSE,21.77216721,0.158733987
295,4,121,4_121,4_121_1,L_V2,L_ProS,Visual2,Visual1,L_V2-L_ProS,Visual1-Visual2,4_117_1,FALSE,13.60343075,0.281350899
296,4,121,4_121,4_121_2,L_V2,L_ProS,Visual2,Visual1,L_V2-L_ProS,Visual1-Visual2,4_117_2,FALSE,26.33868027,0.192964281
297,4,128,4_128,4_128_1,L_V2,L_STSda,Visual2,Language,L_V2-L_STSda,Language-Visual2,4_123_1,FALSE,101.2806091,0.05164884
298,4,131,4_131,4_131_1,L_V2,L_TGd,Visual2,Default,L_V2-L_TGd,Default-Visual2,4_126_1,FALSE,111.1959763,0.057879741
299,4,131,4_131,4_131_2,L_V2,L_TGd,Visual2,Default,L_V2-L_TGd,Default-Visual2,4_126_2,FALSE,108.9943771,0.035742258
300,4,131,4_131,4_131_3,L_V2,L_TGd,Visual2,Default,L_V2-L_TGd,Default-Visual2,4_126_3,FALSE,111.0285416,0.037791123
301,4,132,4_132,4_132_1,L_V2,L_TE1a,Visual2,Default,L_V2-L_TE1a,Default-Visual2,4_127_1,FALSE,101.460556,0.041936135
302,4,132,4_132,4_132_2,L_V2,L_TE1a,Visual2,Default,L_V2-L_TE1a,Default-Visual2,4_127_2,FALSE,94.713974,0.047101612
303,4,132,4_132,4_132_3,L_V2,L_TE1a,Visual2,Default,L_V2-L_TE1a,Default-Visual2,4_127_3,FALSE,100.4477234,0.041870287
304,4,134,4_134,4_134_1,L_V2,L_TE2a,Visual2,Default,L_V2-L_TE2a,Default-Visual2,4_129_1,FALSE,94.36468506,0.039583607
305,4,153,4_153,4_153_1,L_V2,L_VMV1,Visual2,Visual2,L_V2-L_VMV1,Visual2-Visual2,4_148_1,FALSE,15.41054821,0.246633993
306,4,153,4_153,4_153_2,L_V2,L_VMV1,Visual2,Visual2,L_V2-L_VMV1,Visual2-Visual2,4_148_2,FALSE,16.49271393,0.238303926
307,4,153,4_153,4_153_3,L_V2,L_VMV1,Visual2,Visual2,L_V2-L_VMV1,Visual2-Visual2,4_148_3,FALSE,43.9912262,0.100747449
308,4,153,4_153,4_153_4,L_V2,L_VMV1,Visual2,Visual2,L_V2-L_VMV1,Visual2-Visual2,4_148_4,FALSE,34.24276733,0.137755428
309,4,160,4_160,4_160_1,L_V2,L_VMV2,Visual2,Visual2,L_V2-L_VMV2,Visual2-Visual2,4_155_1,FALSE,27.07625961,0.115548563
310,4,172,4_172,4_172_1,L_V2,L_TGv,Visual2,Language,L_V2-L_TGv,Language-Visual2,4_166_1,FALSE,104.5056839,0.036464383
311,4,172,4_172,4_172_2,L_V2,L_TGv,Visual2,Language,L_V2-L_TGv,Language-Visual2,4_166_2,FALSE,105.0105286,0.037815039
312,4,184,4_184,4_184_1,L_V2,R_V2,Visual2,Visual2,L_V2-R_V2,Visual2-Visual2,4_177_1,FALSE,142.0048523,0.047162957
313,4,185,4_185,4_185_1,L_V2,R_V3,Visual2,Visual2,L_V2-R_V3,Visual2-Visual2,4_178_1,FALSE,133.9434662,0.052402921
314,4,185,4_185,4_185_2,L_V2,R_V3,Visual2,Visual2,L_V2-R_V3,Visual2-Visual2,4_178_2,FALSE,135.6521912,0.05403498
315,4,193,4_193,4_193_1,L_V2,R_V3A,Visual2,Visual2,L_V2-R_V3A,Visual2-Visual2,4_185_1,FALSE,136.6226044,0.054495225
316,4,361,4_361,4_361_1,L_V2,Thalamus_L,Visual2,Sub,L_V2-Thalamus_L,Sub-Visual2,4_347_1,FALSE,76.82079315,0.048052521
317,4,361,4_361,4_361_2,L_V2,Thalamus_L,Visual2,Sub,L_V2-Thalamus_L,Sub-Visual2,4_347_2,FALSE,72.73886108,0.04540359
318,4,361,4_361,4_361_3,L_V2,Thalamus_L,Visual2,Sub,L_V2-Thalamus_L,Sub-Visual2,4_347_3,FALSE,77.713974,0.054840907
319,5,6,5_6,5_6_1,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_1,FALSE,12.98795128,0.270651425
320,5,6,5_6,5_6_2,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_2,FALSE,20.48817062,0.160896704
321,5,6,5_6,5_6_3,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_3,FALSE,12.38983917,0.239651101
322,5,6,5_6,5_6_4,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_4,FALSE,25.54961967,0.14231191
323,5,6,5_6,5_6_5,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_5,FALSE,21.7291317,0.136263628
324,5,6,5_6,5_6_6,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_6,FALSE,26.58922577,0.093459305
325,5,6,5_6,5_6_7,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_7,FALSE,21.19310951,0.117322035
326,5,6,5_6,5_6_8,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_8,FALSE,9.51956749,0.310083514
327,5,6,5_6,5_6_9,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_9,FALSE,40.65888977,0.046847638
328,5,6,5_6,5_6_10,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_10,FALSE,23.02124023,0.18427078
329,5,6,5_6,5_6_11,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_11,FALSE,15.83777809,0.23641192
330,5,6,5_6,5_6_12,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_12,FALSE,17.20737648,0.218068552
331,5,6,5_6,5_6_13,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_13,FALSE,19.27877235,0.163410149
332,5,6,5_6,5_6_14,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_14,FALSE,25.52718544,0.145476519
333,5,6,5_6,5_6_15,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_15,FALSE,8.270878792,0.567411301
334,5,6,5_6,5_6_16,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_16,FALSE,9.320249557,0.359306843
335,5,6,5_6,5_6_17,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_17,FALSE,31.424366,0.058805342
336,5,6,5_6,5_6_18,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_18,FALSE,7.425424576,0.511424596
337,5,6,5_6,5_6_19,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_19,FALSE,28.99388123,0.157145109
338,5,6,5_6,5_6_20,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_20,FALSE,9.915946007,0.325291697
339,5,6,5_6,5_6_21,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_21,FALSE,31.38230515,0.064529186
340,5,6,5_6,5_6_22,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_22,FALSE,25.64748001,0.101565884
341,5,6,5_6,5_6_23,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_23,FALSE,34.39092636,0.076545693
342,5,6,5_6,5_6_24,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_24,FALSE,10.99913216,0.29115071
343,5,6,5_6,5_6_25,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_25,FALSE,14.83754444,0.23416359
344,5,6,5_6,5_6_26,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_26,FALSE,12.71552658,0.244017436
345,5,6,5_6,5_6_27,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_27,FALSE,31.89521408,0.114977484
346,5,6,5_6,5_6_28,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_28,FALSE,10.73113918,0.398179717
347,5,6,5_6,5_6_29,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_29,FALSE,13.4590559,0.250561341
348,5,6,5_6,5_6_30,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_30,FALSE,17.3045311,0.182618765
349,5,6,5_6,5_6_31,L_V3,L_V4,Visual2,Visual2,L_V3-L_V4,Visual2-Visual2,5_6_31,FALSE,15.49071598,0.219925477
