X,ROI_Pair,Network_Pair,Network_Pair_Index,Reproducibility_rfMRI
559,Pair_31_34,Network_9_9,69,0.433042106
560,Pair_32_34,Network_9_9,69,0.525792132
561,Pair_33_34,Network_9_9,69,0.528853763
562,Pair_1_35,Network_1_9,9,0.161871894
563,Pair_2_35,Network_2_9,20,0.274659574
564,Pair_3_35,Network_2_9,20,0.280503996
565,Pair_4_35,Network_2_9,20,0.169984809
566,Pair_5_35,Network_2_9,20,0.192825561
567,Pair_6_35,Network_2_9,20,0.197920427
568,Pair_7_35,Network_2_9,20,0.263537745
569,Pair_8_35,Network_3_9,30,0.266827931
570,Pair_9_35,Network_3_9,30,0.290558823
571,Pair_10_35,Network_4_9,39,0.400292691
572,Pair_11_35,Network_5_9,47,0.46151984
573,Pair_12_35,Network_6_9,54,0.426647138
574,Pair_13_35,Network_2_9,20,0.163883209
575,Pair_14_35,Network_7_9,60,0.452470793
576,Pair_15_35,Network_7_9,60,0.599037475
577,Pair_16_35,Network_2_9,20,0.21546934
578,Pair_17_35,Network_2_9,20,0.32980976
579,Pair_18_35,Network_2_9,20,0.240423933
580,Pair_19_35,Network_2_9,20,0.148687555
581,Pair_20_35,Network_2_9,20,0.189988215
582,Pair_21_35,Network_2_9,20,0.224079469
583,Pair_22_35,Network_2_9,20,0.186030269
584,Pair_23_35,Network_2_9,20,0.328795465
585,Pair_24_35,Network_8_9,65,0.237650255
586,Pair_25_35,Network_6_9,54,0.674024538
587,Pair_26_35,Network_6_9,54,0.419281199
588,Pair_27_35,Network_10_9,70,0.685159796
589,Pair_28_35,Network_6_9,54,0.603384043
590,Pair_29_35,Network_7_9,60,0.662851937
591,Pair_30_35,Network_9_9,69,0.604049542
592,Pair_31_35,Network_9_9,69,0.483609242
593,Pair_32_35,Network_9_9,69,0.499744595
594,Pair_33_35,Network_9_9,69,0.55205811
595,Pair_34_35,Network_9_9,69,0.595315207
596,Pair_1_36,Network_1_3,3,0.300051485
597,Pair_2_36,Network_2_3,14,0.337954556
598,Pair_3_36,Network_2_3,14,0.365575901
599,Pair_4_36,Network_2_3,14,0.314674853
600,Pair_5_36,Network_2_3,14,0.340976261
601,Pair_6_36,Network_2_3,14,0.304804733
602,Pair_7_36,Network_2_3,14,0.366148033
603,Pair_8_36,Network_3_3,24,0.461368825
604,Pair_9_36,Network_3_3,24,0.475256125
605,Pair_10_36,Network_4_3,25,0.427784887
606,Pair_11_36,Network_5_3,26,0.341660766
607,Pair_12_36,Network_6_3,27,0.409279083
608,Pair_13_36,Network_2_3,14,0.340748882
609,Pair_14_36,Network_7_3,28,0.375048947
610,Pair_15_36,Network_7_3,28,0.493711248
611,Pair_16_36,Network_2_3,14,0.323852414
612,Pair_17_36,Network_2_3,14,0.327199926
613,Pair_18_36,Network_2_3,14,0.399729941
614,Pair_19_36,Network_2_3,14,0.265169882
615,Pair_20_36,Network_2_3,14,0.302639602
616,Pair_21_36,Network_2_3,14,0.31525554
617,Pair_22_36,Network_2_3,14,0.337480734
618,Pair_23_36,Network_2_3,14,0.385566101
619,Pair_24_36,Network_8_3,29,0.399156539
620,Pair_25_36,Network_6_3,27,0.4393417
621,Pair_26_36,Network_6_3,27,0.242836749
622,Pair_27_36,Network_10_3,31,0.454211153
623,Pair_28_36,Network_6_3,27,0.448475736
624,Pair_29_36,Network_7_3,28,0.492572077
625,Pair_30_36,Network_9_3,30,0.350501867
626,Pair_31_36,Network_9_3,30,0.360262311
627,Pair_32_36,Network_9_3,30,0.381165842
628,Pair_33_36,Network_9_3,30,0.262147868
629,Pair_34_36,Network_9_3,30,0.289807947
630,Pair_35_36,Network_9_3,30,0.315500323
631,Pair_1_37,Network_1_4,4,0.328185482
632,Pair_2_37,Network_2_4,15,0.340849671
633,Pair_3_37,Network_2_4,15,0.419128338
634,Pair_4_37,Network_2_4,15,0.333062951
635,Pair_5_37,Network_2_4,15,0.348031983
636,Pair_6_37,Network_2_4,15,0.323576241
637,Pair_7_37,Network_2_4,15,0.348623663
638,Pair_8_37,Network_3_4,25,0.426492054
639,Pair_9_37,Network_3_4,25,0.454797986
640,Pair_10_37,Network_4_4,34,0.554077324
641,Pair_11_37,Network_5_4,35,0.560869418
642,Pair_12_37,Network_6_4,36,0.501696866
643,Pair_13_37,Network_2_4,15,0.36281534
644,Pair_14_37,Network_7_4,37,0.433896206
645,Pair_15_37,Network_7_4,37,0.541470721
646,Pair_16_37,Network_2_4,15,0.36408879
647,Pair_17_37,Network_2_4,15,0.418453128
648,Pair_18_37,Network_2_4,15,0.376739854
649,Pair_19_37,Network_2_4,15,0.246958772
650,Pair_20_37,Network_2_4,15,0.286013891
651,Pair_21_37,Network_2_4,15,0.327108544
652,Pair_22_37,Network_2_4,15,0.256041918
653,Pair_23_37,Network_2_4,15,0.431051019
654,Pair_24_37,Network_8_4,38,0.432822942
655,Pair_25_37,Network_6_4,36,0.553312867
656,Pair_26_37,Network_6_4,36,0.3230327
657,Pair_27_37,Network_10_4,40,0.57778604
658,Pair_28_37,Network_6_4,36,0.532716632
659,Pair_29_37,Network_7_4,37,0.558794412
660,Pair_30_37,Network_9_4,39,0.392667898
661,Pair_31_37,Network_9_4,39,0.398818111
662,Pair_32_37,Network_9_4,39,0.435138681
663,Pair_33_37,Network_9_4,39,0.328117746
664,Pair_34_37,Network_9_4,39,0.345243031
665,Pair_35_37,Network_9_4,39,0.393844849
666,Pair_36_37,Network_3_4,25,0.474992412
667,Pair_1_38,Network_1_4,4,0.272920013
668,Pair_2_38,Network_2_4,15,0.401006642
669,Pair_3_38,Network_2_4,15,0.381321905
670,Pair_4_38,Network_2_4,15,0.277749459
671,Pair_5_38,Network_2_4,15,0.286577596
672,Pair_6_38,Network_2_4,15,0.281240059
673,Pair_7_38,Network_2_4,15,0.28561584
674,Pair_8_38,Network_3_4,25,0.426928803
675,Pair_9_38,Network_3_4,25,0.435676896
676,Pair_10_38,Network_4_4,34,0.548390912
677,Pair_11_38,Network_5_4,35,0.532570711
678,Pair_12_38,Network_6_4,36,0.495414658
679,Pair_13_38,Network_2_4,15,0.335955277
680,Pair_14_38,Network_7_4,37,0.453374465
681,Pair_15_38,Network_7_4,37,0.542000059
682,Pair_16_38,Network_2_4,15,0.346961834
683,Pair_17_38,Network_2_4,15,0.371520602
684,Pair_18_38,Network_2_4,15,0.323486147
685,Pair_19_38,Network_2_4,15,0.295870633
686,Pair_20_38,Network_2_4,15,0.271116111
687,Pair_21_38,Network_2_4,15,0.293476834
688,Pair_22_38,Network_2_4,15,0.236558354
689,Pair_23_38,Network_2_4,15,0.427535985
690,Pair_24_38,Network_8_4,38,0.435102343
691,Pair_25_38,Network_6_4,36,0.589853993
692,Pair_26_38,Network_6_4,36,0.403693987
693,Pair_27_38,Network_10_4,40,0.572632522
694,Pair_28_38,Network_6_4,36,0.534353525
695,Pair_29_38,Network_7_4,37,0.517582631
696,Pair_30_38,Network_9_4,39,0.444985619
697,Pair_31_38,Network_9_4,39,0.391899287
698,Pair_32_38,Network_9_4,39,0.443653338
699,Pair_33_38,Network_9_4,39,0.381721811
700,Pair_34_38,Network_9_4,39,0.434414744
701,Pair_35_38,Network_9_4,39,0.432493294
702,Pair_36_38,Network_3_4,25,0.495987299
703,Pair_37_38,Network_4_4,34,0.568685919
704,Pair_1_39,Network_1_3,3,0.344310208
705,Pair_2_39,Network_2_3,14,0.395789523
706,Pair_3_39,Network_2_3,14,0.407682558
707,Pair_4_39,Network_2_3,14,0.376255901
708,Pair_5_39,Network_2_3,14,0.398812222
709,Pair_6_39,Network_2_3,14,0.375076847
710,Pair_7_39,Network_2_3,14,0.390062682
711,Pair_8_39,Network_3_3,24,0.481077131
712,Pair_9_39,Network_3_3,24,0.466955024
713,Pair_10_39,Network_4_3,25,0.461983284
714,Pair_11_39,Network_5_3,26,0.426071378
715,Pair_12_39,Network_6_3,27,0.474932437
716,Pair_13_39,Network_2_3,14,0.385486117
717,Pair_14_39,Network_7_3,28,0.35614696
718,Pair_15_39,Network_7_3,28,0.446536429
719,Pair_16_39,Network_2_3,14,0.395359803
720,Pair_17_39,Network_2_3,14,0.384178663
721,Pair_18_39,Network_2_3,14,0.397347655
722,Pair_19_39,Network_2_3,14,0.312852556
723,Pair_20_39,Network_2_3,14,0.343416922
724,Pair_21_39,Network_2_3,14,0.384435684
725,Pair_22_39,Network_2_3,14,0.378571166
726,Pair_23_39,Network_2_3,14,0.447186444
727,Pair_24_39,Network_8_3,29,0.409457258
728,Pair_25_39,Network_6_3,27,0.461162583
729,Pair_26_39,Network_6_3,27,0.313731506
730,Pair_27_39,Network_10_3,31,0.454351425
731,Pair_28_39,Network_6_3,27,0.46032051
732,Pair_29_39,Network_7_3,28,0.463054894
733,Pair_30_39,Network_9_3,30,0.324724932
734,Pair_31_39,Network_9_3,30,0.353104007
735,Pair_32_39,Network_9_3,30,0.348123002
736,Pair_33_39,Network_9_3,30,0.286020272
737,Pair_34_39,Network_9_3,30,0.275028777
738,Pair_35_39,Network_9_3,30,0.305901245
739,Pair_36_39,Network_3_3,24,0.533052886
740,Pair_37_39,Network_4_3,25,0.494048982
741,Pair_38_39,Network_4_3,25,0.402752185
742,Pair_1_40,Network_1_3,3,0.245639141
743,Pair_2_40,Network_2_3,14,0.35223036
744,Pair_3_40,Network_2_3,14,0.334300961
745,Pair_4_40,Network_2_3,14,0.281867895
746,Pair_5_40,Network_2_3,14,0.285191227
747,Pair_6_40,Network_2_3,14,0.269277355
748,Pair_7_40,Network_2_3,14,0.304849709
749,Pair_8_40,Network_3_3,24,0.466139201
750,Pair_9_40,Network_3_3,24,0.477247533
751,Pair_10_40,Network_4_3,25,0.50321242
752,Pair_11_40,Network_5_3,26,0.44445413
753,Pair_12_40,Network_6_3,27,0.441783755
754,Pair_13_40,Network_2_3,14,0.312599119
755,Pair_14_40,Network_7_3,28,0.271222573
756,Pair_15_40,Network_7_3,28,0.348247548
757,Pair_16_40,Network_2_3,14,0.290686647
758,Pair_17_40,Network_2_3,14,0.284384136
759,Pair_18_40,Network_2_3,14,0.306265511
760,Pair_19_40,Network_2_3,14,0.242458586
761,Pair_20_40,Network_2_3,14,0.248757154
762,Pair_21_40,Network_2_3,14,0.253558752
763,Pair_22_40,Network_2_3,14,0.246515623
764,Pair_23_40,Network_2_3,14,0.339692024
765,Pair_24_40,Network_8_3,29,0.401326808
766,Pair_25_40,Network_6_3,27,0.461327189
767,Pair_26_40,Network_6_3,27,0.30082566
768,Pair_27_40,Network_10_3,31,0.380765196
769,Pair_28_40,Network_6_3,27,0.43244318
770,Pair_29_40,Network_7_3,28,0.326751915
771,Pair_30_40,Network_9_3,30,0.290824511
772,Pair_31_40,Network_9_3,30,0.287886011
773,Pair_32_40,Network_9_3,30,0.334670172
774,Pair_33_40,Network_9_3,30,0.244315479
775,Pair_34_40,Network_9_3,30,0.295223388
776,Pair_35_40,Network_9_3,30,0.299163011
777,Pair_36_40,Network_3_3,24,0.444307775
778,Pair_37_40,Network_4_3,25,0.415233669
779,Pair_38_40,Network_4_3,25,0.459751883
780,Pair_39_40,Network_3_3,24,0.420113509
781,Pair_1_41,Network_1_3,3,0.210997634
782,Pair_2_41,Network_2_3,14,0.285750914
783,Pair_3_41,Network_2_3,14,0.293105669
784,Pair_4_41,Network_2_3,14,0.225623908
785,Pair_5_41,Network_2_3,14,0.25549942
786,Pair_6_41,Network_2_3,14,0.255150881
787,Pair_7_41,Network_2_3,14,0.272665612
788,Pair_8_41,Network_3_3,24,0.383844594
789,Pair_9_41,Network_3_3,24,0.386428134
790,Pair_10_41,Network_4_3,25,0.488986754
791,Pair_11_41,Network_5_3,26,0.474589412
792,Pair_12_41,Network_6_3,27,0.41665214
793,Pair_13_41,Network_2_3,14,0.242690136
794,Pair_14_41,Network_7_3,28,0.273764053
795,Pair_15_41,Network_7_3,28,0.344389428
796,Pair_16_41,Network_2_3,14,0.265178534
797,Pair_17_41,Network_2_3,14,0.278868967
798,Pair_18_41,Network_2_3,14,0.310821972
799,Pair_19_41,Network_2_3,14,0.214069401
800,Pair_20_41,Network_2_3,14,0.242431635
801,Pair_21_41,Network_2_3,14,0.253822034
802,Pair_22_41,Network_2_3,14,0.217532044
803,Pair_23_41,Network_2_3,14,0.323198604
804,Pair_24_41,Network_8_3,29,0.36327768
805,Pair_25_41,Network_6_3,27,0.466398192
806,Pair_26_41,Network_6_3,27,0.271501238
807,Pair_27_41,Network_10_3,31,0.450994188
808,Pair_28_41,Network_6_3,27,0.439965799
809,Pair_29_41,Network_7_3,28,0.34792726
810,Pair_30_41,Network_9_3,30,0.275629273
811,Pair_31_41,Network_9_3,30,0.247681885
812,Pair_32_41,Network_9_3,30,0.35436616
813,Pair_33_41,Network_9_3,30,0.210480485
814,Pair_34_41,Network_9_3,30,0.281150591
815,Pair_35_41,Network_9_3,30,0.273320487
816,Pair_36_41,Network_3_3,24,0.398247489
817,Pair_37_41,Network_4_3,25,0.45436833
818,Pair_38_41,Network_4_3,25,0.470541864
819,Pair_39_41,Network_3_3,24,0.402487193
820,Pair_40_41,Network_3_3,24,0.463873199
821,Pair_1_42,Network_1_3,3,0.322882632
822,Pair_2_42,Network_2_3,14,0.447939423
823,Pair_3_42,Network_2_3,14,0.393521139
824,Pair_4_42,Network_2_3,14,0.361788998
825,Pair_5_42,Network_2_3,14,0.379698608
826,Pair_6_42,Network_2_3,14,0.369946893
827,Pair_7_42,Network_2_3,14,0.397510128
828,Pair_8_42,Network_3_3,24,0.407300445
829,Pair_9_42,Network_3_3,24,0.412721075
830,Pair_10_42,Network_4_3,25,0.553704638
831,Pair_11_42,Network_5_3,26,0.531740042
832,Pair_12_42,Network_6_3,27,0.514610936
833,Pair_13_42,Network_2_3,14,0.387138952
834,Pair_14_42,Network_7_3,28,0.36269676
835,Pair_15_42,Network_7_3,28,0.419176197
836,Pair_16_42,Network_2_3,14,0.428584731
837,Pair_17_42,Network_2_3,14,0.475481084
838,Pair_18_42,Network_2_3,14,0.381185633
839,Pair_19_42,Network_2_3,14,0.342916404
840,Pair_20_42,Network_2_3,14,0.346330714
841,Pair_21_42,Network_2_3,14,0.379337281
842,Pair_22_42,Network_2_3,14,0.344575427
843,Pair_23_42,Network_2_3,14,0.485803848
844,Pair_24_42,Network_8_3,29,0.360986975
845,Pair_25_42,Network_6_3,27,0.516190622
846,Pair_26_42,Network_6_3,27,0.319266607
847,Pair_27_42,Network_10_3,31,0.537148699
848,Pair_28_42,Network_6_3,27,0.478951013
849,Pair_29_42,Network_7_3,28,0.48748113
850,Pair_30_42,Network_9_3,30,0.350254698
851,Pair_31_42,Network_9_3,30,0.375818829
852,Pair_32_42,Network_9_3,30,0.415191353
853,Pair_33_42,Network_9_3,30,0.313010582
854,Pair_34_42,Network_9_3,30,0.323833352
855,Pair_35_42,Network_9_3,30,0.334318919
856,Pair_36_42,Network_3_3,24,0.493056073
857,Pair_37_42,Network_4_3,25,0.480033508
858,Pair_38_42,Network_4_3,25,0.420562726
859,Pair_39_42,Network_3_3,24,0.495943354
860,Pair_40_42,Network_3_3,24,0.439590276
861,Pair_41_42,Network_3_3,24,0.426957112
862,Pair_1_43,Network_1_4,4,0.185421342
863,Pair_2_43,Network_2_4,15,0.286512873
864,Pair_3_43,Network_2_4,15,0.282675434
865,Pair_4_43,Network_2_4,15,0.1819517
866,Pair_5_43,Network_2_4,15,0.220532051
867,Pair_6_43,Network_2_4,15,0.20569616
868,Pair_7_43,Network_2_4,15,0.260752151
869,Pair_8_43,Network_3_4,25,0.38679304
870,Pair_9_43,Network_3_4,25,0.404699502
871,Pair_10_43,Network_4_4,34,0.50403598
872,Pair_11_43,Network_5_4,35,0.529933901
873,Pair_12_43,Network_6_4,36,0.554150481
874,Pair_13_43,Network_2_4,15,0.213963834
875,Pair_14_43,Network_7_4,37,0.320823771
876,Pair_15_43,Network_7_4,37,0.368037149
877,Pair_16_43,Network_2_4,15,0.229241412
878,Pair_17_43,Network_2_4,15,0.254115236
879,Pair_18_43,Network_2_4,15,0.30128484
880,Pair_19_43,Network_2_4,15,0.179757946
881,Pair_20_43,Network_2_4,15,0.21103017
882,Pair_21_43,Network_2_4,15,0.245343366
883,Pair_22_43,Network_2_4,15,0.236380176
884,Pair_23_43,Network_2_4,15,0.334399482
885,Pair_24_43,Network_8_4,38,0.408041256
886,Pair_25_43,Network_6_4,36,0.547192378
887,Pair_26_43,Network_6_4,36,0.550323301
888,Pair_27_43,Network_10_4,40,0.432625508
889,Pair_28_43,Network_6_4,36,0.457703061
890,Pair_29_43,Network_7_4,37,0.382769733
891,Pair_30_43,Network_9_4,39,0.373798265
892,Pair_31_43,Network_9_4,39,0.31292428
893,Pair_32_43,Network_9_4,39,0.394443504
894,Pair_33_43,Network_9_4,39,0.332280306
895,Pair_34_43,Network_9_4,39,0.393808793
896,Pair_35_43,Network_9_4,39,0.41070029
897,Pair_36_43,Network_3_4,25,0.387235188
898,Pair_37_43,Network_4_4,34,0.473812356
899,Pair_38_43,Network_4_4,34,0.507886979
900,Pair_39_43,Network_3_4,25,0.433297026
901,Pair_40_43,Network_3_4,25,0.42948018
902,Pair_41_43,Network_3_4,25,0.447187863
903,Pair_42_43,Network_3_4,25,0.478362355
904,Pair_1_44,Network_1_4,4,0.274117881
905,Pair_2_44,Network_2_4,15,0.366374676
906,Pair_3_44,Network_2_4,15,0.370059795
907,Pair_4_44,Network_2_4,15,0.270835936
908,Pair_5_44,Network_2_4,15,0.298524525
909,Pair_6_44,Network_2_4,15,0.258843744
910,Pair_7_44,Network_2_4,15,0.310819734
911,Pair_8_44,Network_3_4,25,0.39056373
912,Pair_9_44,Network_3_4,25,0.38323314
913,Pair_10_44,Network_4_4,34,0.49514898
914,Pair_11_44,Network_5_4,35,0.565799954
915,Pair_12_44,Network_6_4,36,0.488618325
916,Pair_13_44,Network_2_4,15,0.283690059
917,Pair_14_44,Network_7_4,37,0.384603175
918,Pair_15_44,Network_7_4,37,0.432955881
919,Pair_16_44,Network_2_4,15,0.33705521
920,Pair_17_44,Network_2_4,15,0.437517681
921,Pair_18_44,Network_2_4,15,0.370009751
922,Pair_19_44,Network_2_4,15,0.215716778
923,Pair_20_44,Network_2_4,15,0.234538036
924,Pair_21_44,Network_2_4,15,0.26265046
925,Pair_22_44,Network_2_4,15,0.250091744
926,Pair_23_44,Network_2_4,15,0.423082835
927,Pair_24_44,Network_8_4,38,0.338502428
928,Pair_25_44,Network_6_4,36,0.511287245
929,Pair_26_44,Network_6_4,36,0.641180947
930,Pair_27_44,Network_10_4,40,0.552096989
931,Pair_28_44,Network_6_4,36,0.481029723
932,Pair_29_44,Network_7_4,37,0.587261702
933,Pair_30_44,Network_9_4,39,0.521274446
934,Pair_31_44,Network_9_4,39,0.348586057
935,Pair_32_44,Network_9_4,39,0.428850404
936,Pair_33_44,Network_9_4,39,0.442471745
937,Pair_34_44,Network_9_4,39,0.493193766
938,Pair_35_44,Network_9_4,39,0.537018725
939,Pair_36_44,Network_3_4,25,0.391916952
940,Pair_37_44,Network_4_4,34,0.581710428
941,Pair_38_44,Network_4_4,34,0.559816335
942,Pair_39_44,Network_3_4,25,0.493323403
943,Pair_40_44,Network_3_4,25,0.409628476
944,Pair_41_44,Network_3_4,25,0.509084172
945,Pair_42_44,Network_3_4,25,0.579319782
946,Pair_43_44,Network_4_4,34,0.515240611
947,Pair_1_45,Network_1_4,4,0.357228201
948,Pair_2_45,Network_2_4,15,0.389816534
949,Pair_3_45,Network_2_4,15,0.48295249
950,Pair_4_45,Network_2_4,15,0.384016193
951,Pair_5_45,Network_2_4,15,0.395370882
952,Pair_6_45,Network_2_4,15,0.3404902
953,Pair_7_45,Network_2_4,15,0.393079683
954,Pair_8_45,Network_3_4,25,0.353358046
955,Pair_9_45,Network_3_4,25,0.322642133
956,Pair_10_45,Network_4_4,34,0.471334816
957,Pair_11_45,Network_5_4,35,0.466156021
958,Pair_12_45,Network_6_4,36,0.468686654
959,Pair_13_45,Network_2_4,15,0.399507349
960,Pair_14_45,Network_7_4,37,0.478591725
961,Pair_15_45,Network_7_4,37,0.512110325
962,Pair_16_45,Network_2_4,15,0.43415737
963,Pair_17_45,Network_2_4,15,0.510895724
964,Pair_18_45,Network_2_4,15,0.428157458
965,Pair_19_45,Network_2_4,15,0.316206271
966,Pair_20_45,Network_2_4,15,0.338541326
967,Pair_21_45,Network_2_4,15,0.417392936
968,Pair_22_45,Network_2_4,15,0.381974908
969,Pair_23_45,Network_2_4,15,0.451025996
970,Pair_24_45,Network_8_4,38,0.394814806
971,Pair_25_45,Network_6_4,36,0.526489812
972,Pair_26_45,Network_6_4,36,0.418349143
973,Pair_27_45,Network_10_4,40,0.509230493
974,Pair_28_45,Network_6_4,36,0.503543381
975,Pair_29_45,Network_7_4,37,0.524582573
976,Pair_30_45,Network_9_4,39,0.51863475
977,Pair_31_45,Network_9_4,39,0.469432801
978,Pair_32_45,Network_9_4,39,0.46455423
979,Pair_33_45,Network_9_4,39,0.476190973
980,Pair_34_45,Network_9_4,39,0.482958728
981,Pair_35_45,Network_9_4,39,0.500558077
982,Pair_36_45,Network_3_4,25,0.549892516
983,Pair_37_45,Network_4_4,34,0.604821589
984,Pair_38_45,Network_4_4,34,0.48674537
985,Pair_39_45,Network_3_4,25,0.502313482
986,Pair_40_45,Network_3_4,25,0.37557633
987,Pair_41_45,Network_3_4,25,0.399248951
988,Pair_42_45,Network_3_4,25,0.47331961
989,Pair_43_45,Network_4_4,34,0.413128418
990,Pair_44_45,Network_4_4,34,0.562395268
991,Pair_1_46,Network_1_5,5,0.401004762
992,Pair_2_46,Network_2_5,16,0.440495709
993,Pair_3_46,Network_2_5,16,0.516072766
994,Pair_4_46,Network_2_5,16,0.471742526
995,Pair_5_46,Network_2_5,16,0.484669013
996,Pair_6_46,Network_2_5,16,0.437077617
997,Pair_7_46,Network_2_5,16,0.444731768
998,Pair_8_46,Network_3_5,26,0.328620807
999,Pair_9_46,Network_3_5,26,0.323533295
1000,Pair_10_46,Network_4_5,35,0.471346252
1001,Pair_11_46,Network_5_5,43,0.50631664
1002,Pair_12_46,Network_6_5,44,0.45859325
1003,Pair_13_46,Network_2_5,16,0.504078947
1004,Pair_14_46,Network_7_5,45,0.527983261
1005,Pair_15_46,Network_7_5,45,0.586527292
1006,Pair_16_46,Network_2_5,16,0.560209419
1007,Pair_17_46,Network_2_5,16,0.602311194
1008,Pair_18_46,Network_2_5,16,0.4533748
1009,Pair_19_46,Network_2_5,16,0.427470241
1010,Pair_20_46,Network_2_5,16,0.422581003
1011,Pair_21_46,Network_2_5,16,0.466393492
1012,Pair_22_46,Network_2_5,16,0.401062764
1013,Pair_23_46,Network_2_5,16,0.514004599
1014,Pair_24_46,Network_8_5,46,0.39212656
1015,Pair_25_46,Network_6_5,44,0.459214071
1016,Pair_26_46,Network_6_5,44,0.35959034
1017,Pair_27_46,Network_10_5,48,0.503184617
1018,Pair_28_46,Network_6_5,44,0.467469055
1019,Pair_29_46,Network_7_5,45,0.515981223
1020,Pair_30_46,Network_9_5,47,0.484065655
1021,Pair_31_46,Network_9_5,47,0.420322409
1022,Pair_32_46,Network_9_5,47,0.532415706
1023,Pair_33_46,Network_9_5,47,0.414627197
1024,Pair_34_46,Network_9_5,47,0.506851124
1025,Pair_35_46,Network_9_5,47,0.484282941
1026,Pair_36_46,Network_3_5,26,0.497007277
1027,Pair_37_46,Network_4_5,35,0.516241489
1028,Pair_38_46,Network_4_5,35,0.428523565
1029,Pair_39_46,Network_3_5,26,0.489899919
1030,Pair_40_46,Network_3_5,26,0.347997768
1031,Pair_41_46,Network_3_5,26,0.33748637
1032,Pair_42_46,Network_3_5,26,0.501378876
1033,Pair_43_46,Network_4_5,35,0.323156007
1034,Pair_44_46,Network_4_5,35,0.509294667
1035,Pair_45_46,Network_4_5,35,0.534306321
1036,Pair_1_47,Network_1_3,3,0.347835572
1037,Pair_2_47,Network_2_3,14,0.481618603
1038,Pair_3_47,Network_2_3,14,0.447956202
1039,Pair_4_47,Network_2_3,14,0.388332131
1040,Pair_5_47,Network_2_3,14,0.415349681
1041,Pair_6_47,Network_2_3,14,0.411922901
1042,Pair_7_47,Network_2_3,14,0.435155726
1043,Pair_8_47,Network_3_3,24,0.365997717
1044,Pair_9_47,Network_3_3,24,0.370792129
1045,Pair_10_47,Network_4_3,25,0.471861762
1046,Pair_11_47,Network_5_3,26,0.563889173
1047,Pair_12_47,Network_6_3,27,0.532770175
1048,Pair_13_47,Network_2_3,14,0.434101876
1049,Pair_14_47,Network_7_3,28,0.40820803
1050,Pair_15_47,Network_7_3,28,0.492051148
1051,Pair_16_47,Network_2_3,14,0.507794904
1052,Pair_17_47,Network_2_3,14,0.551764009
1053,Pair_18_47,Network_2_3,14,0.398708473
1054,Pair_19_47,Network_2_3,14,0.419380405
1055,Pair_20_47,Network_2_3,14,0.412491478
1056,Pair_21_47,Network_2_3,14,0.466944809
1057,Pair_22_47,Network_2_3,14,0.40177948
1058,Pair_23_47,Network_2_3,14,0.49017793
1059,Pair_24_47,Network_8_3,29,0.408951432
